Start Node Label,Start Node Attribute Name,Start Node Attribute Value,Graph Element,Attribute Name,Attribute Value,Relation Name,Relation Attribute Name,Relation Attribute Value,End Node Label,End Node Attribute Name,End Node Attribute Value,Record Tag
Disease,name,pelvic inflammatory disease,Relation,,,hasSymptom,,,Symptom,name,lower abdominal pain,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,historyOf,,,PersonalAndSocialHistory,name,unprotected sexual intercourse with multiple sexual partners,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,historyOf,,,PersonalAndSocialHistory,name,intercourse during menstruation,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,historyOf,,,PersonalAndSocialHistory,name,vaginal douching,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,historyOf,,,PersonalAndSocialHistory,name,low socioeconomic status,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,historyOf,,,PersonalAndSocialHistory,name,smoking,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasExamination,,,Examination,name,uterine tenderness,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasExamination,,,Examination,name,cervical motion tenderness,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasExamination,,,Examination,name,adnexal tenderness,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasExamination,,,Examination,name,mucopurulent cervical discharge,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasExamination,,,Examination,name,mucopurulent vaginal discharge,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasExamination,,,Examination,name,fever >101°f,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasExamination,,,Examination,name,cervix appears red and bleeds easily,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasExamination,,,Examination,name,mucopurulent discharge yellow green discharge from endocervical canal,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasExamination,,,Examination,name,abdominal guarding,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasExamination,,,Examination,name,rebound tenderness,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,historyOf,,,PersonalAndSocialHistory,name,use of intrauterine device,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasSymptom,,,Symptom,name,lower abdominal pain,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,historyOf,,,PastHistory,name,gonorrhoea infection,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasExamination,,,Examination,name,abnormal vaginal bleeding,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasExamination,,,Examination,name,abnormal vaginal bleeding,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasExamination,,,Examination,name,abnormal vaginal itching,pelvic inflammatory disease
Disease,name,pelvic inflammatory disease,Relation,,,hasExamination,,,Examination,name,abdominal pain,pelvic inflammatory disease
Disease,name,poliomyelitis,Relation,,,hasExamination,,,Examination,name,dry mucous membranes,poliomyelitis
Disease,name,poliomyelitis,Relation,,,hasSymptom,,,Symptom,name,vomiting,poliomyelitis
Disease,name,poliomyelitis,Relation,,,hasSymptom,,,Symptom,name,malaise,poliomyelitis
Disease,name,poliomyelitis,Relation,,,hasSymptom,,,Symptom,name,fatigue,poliomyelitis
Disease,name,poliomyelitis,Relation,,,hasSymptom,,,Symptom,name,nausea,poliomyelitis
Disease,name,poliomyelitis,Relation,,,hasSymptom,,,Symptom,name,diarrhoea,poliomyelitis
Disease,name,poliomyelitis,Relation,,,hasSymptom,,,Symptom,name,headache,poliomyelitis
Disease,name,poliomyelitis,Relation,,,hasSymptom,,,Symptom,name,photophobia,poliomyelitis
Disease,name,poliomyelitis,Relation,,,hasSymptom,,,Symptom,name,sore throat,poliomyelitis
Disease,name,poliomyelitis,Relation,,,hasSymptom,,,Symptom,name,abdominal pain,poliomyelitis
Disease,name,poliomyelitis,Relation,,,historyOf,,,PastHistory,name,lack of vaccination,poliomyelitis
Disease,name,poliomyelitis,Relation,,,historyOf,,,PastHistory,name,oral polio vaccination,poliomyelitis
Disease,name,poliomyelitis,Relation,,,hasSymptom,,,Symptom,name,diarrhoea,poliomyelitis
Disease,name,poliomyelitis,Relation,,,historyOf,,,PersonalAndSocialHistory,name,poor sanitation,poliomyelitis
Disease,name,poliomyelitis,Relation,,,historyOf,,,PastHistory,name,immunosuppressive state,poliomyelitis
Disease,name,poliomyelitis,Relation,,,hasExamination,,,Examination,name,atrophy of the muscles of the affected limb,poliomyelitis
Disease,name,poliomyelitis,Relation,,,hasExamination,,,Examination,name,"significant loss of motor function of extremities, especially the legs",poliomyelitis
Disease,name,poliomyelitis,Relation,,,hasExamination,,,Examination,name,asymmetrical lower limb weakness,poliomyelitis
Disease,name,poliomyelitis,Relation,,,hasExamination,,,Examination,name,flaccid paralysis,poliomyelitis
Disease,name,poliomyelitis,Relation,,,hasExamination,,,Examination,name,respiratory muscle atrophy,poliomyelitis
Disease,name,poliomyelitis,Relation,,,hasExamination,,,Examination,name,respiratory distress,poliomyelitis
Disease,name,poliomyelitis,Relation,,,hasExamination,,,Examination,name,asymmetrical lower limb flaccidity,poliomyelitis
Disease,name,poliomyelitis,Relation,,,hasExamination,,,Examination,name,muscle atrophy of affected limb,poliomyelitis
Disease,name,poliomyelitis,Relation,,,hasExamination,,,Examination,name,decreased tendon reflexes of affected limb,poliomyelitis
Disease,name,poliomyelitis,Relation,,,hasExamination,,,Examination,name,decreased tone and motor function of affected limb,poliomyelitis
Disease,name,poliomyelitis,Relation,,,historyOf,,,PersonalAndSocialHistory,name,poverty,poliomyelitis
Disease,name,poliomyelitis,Relation,,,historyOf,,,PersonalAndSocialHistory,name,travel in area endemic for poliomyelitis,poliomyelitis
Disease,name,poliomyelitis,Relation,,,hasExamination,,,Examination,name,mild fever,poliomyelitis
Disease,name,poliomyelitis,Relation,,,historyOf,,,PersonalAndSocialHistory,name,residence in area endemic for poliomyelitis,poliomyelitis
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,crusted pustules,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,pustulespustules are tense pustules appear deeply embedded pustules all at same stage,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,scanty generalised blistering rash,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,vesicles vesicles are all at same stage,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,vesicles more numerous on face and limbs than body,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,maculopapular lesions on armsrash spreads to trunk and legs,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,maculopapular lesions on facerash spreads to trunk and legs,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,maculopapular lesions on the oropharyngeal mucosarash spreads to trunk and legs,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,generalized erythema,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,fever,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,ulceration of oropharyngeal lesions,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,mucosal hemorrhage,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,cervical lymphadenopathy,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,macules on the face after 1 to 3 days of fever,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,macules change to papules in 1 to 2 days,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,papules change to pustules in 1 to 2 days,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,papules change to pustules in 1 to 2 days,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,pustules umbilicate followed by scabbing,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,lymphadenopathy,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,axillary lymphadenopathy,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,pharyngitis,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,subconjunctival hemorrhages,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,delirium,pox infection
Disease,name,pox infection,Relation,,,historyOf,,,PersonalAndSocialHistory,name,sub saharan africa,pox infection
Disease,name,pox infection,Relation,,,hasExamination,,,Examination,name,"confluent, flat, non pustular skin lesions.",pox infection
Disease,name,pox infection,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to wildlife,pox infection
Symptom,name,hematuria,Attribute,synonym,blood in urinebloody urine,,,,,,,pox infection
Disease,name,pox infection,Relation,,,historyOf,,,PersonalAndSocialHistory,name,bioterrorism,pox infection
Symptom,name,epistaxis,Attribute,synonym,nose bleed,,,,,,,pox infection
Disease,name,pox infection,Relation,,,hasSymptom,,,Symptom,name,myalgia,pox infection
Disease,name,pox infection,Relation,,,hasSymptom,,,Symptom,name,chills,pox infection
Disease,name,pox infection,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to individuals with monkeypox,pox infection
Disease,name,pox infection,Relation,,,hasSymptom,,,Symptom,name,headache,pox infection
Disease,name,pox infection,Relation,,,hasSymptom,,,Symptom,name,back pain,pox infection
Disease,name,pox infection,Relation,,,hasSymptom,,,Symptom,name,malaise,pox infection
Disease,name,pox infection,Relation,,,hasSymptom,,,Symptom,name,abdominal pain,pox infection
Disease,name,pox infection,Relation,,,hasSymptom,,,Symptom,name,vomiting,pox infection
Disease,name,pox infection,Relation,,,hasSymptom,,,Symptom,name,rash usually starts 1 to 3 days after the onset of fever,pox infection
Disease,name,pox infection,Relation,,,hasSymptom,,,Symptom,name,depressed scar in skin once scab falls off,pox infection
Disease,name,pox infection,Relation,,,hasSymptom,,,Symptom,name,epistaxis,pox infection
Disease,name,pox infection,Relation,,,hasSymptom,,,Symptom,name,hematuria,pox infection
Disease,name,pox infection,Relation,,,hasSymptom,,,Symptom,name,hematochezia,pox infection
Disease,name,pox infection,Relation,,,hasSymptom,,,Symptom,name,rigors,pox infection
Disease,name,pox infection,Relation,,,hasSymptom,,,Symptom,name,convulsions,pox infection
Disease,name,pox infection,Relation,,,historyOf,,,PersonalAndSocialHistory,name,contact with contaminated clothing,pox infection
Disease,name,pox infection,Relation,,,historyOf,,,PersonalAndSocialHistory,name,contact with contaminated bed linens,pox infection
Disease,name,pox infection,Relation,,,historyOf,,,PersonalAndSocialHistory,name,contact with fomites from an infected person,pox infection
Disease,name,pox infection,Relation,,,historyOf,,,PersonalAndSocialHistory,name,contact with an infected person,pox infection
Disease,name,pox infection,Relation,,,historyOf,,,PastHistory,name,metrorrhagia,pox infection
Disease,name,pox infection,Relation,,,hasSymptom,,,Symptom,name,diarrhoea,pox infection
Attribute,name,extreme,Relation,,,hasCategory,,,AttributeCategory,name,severity,pox infection
Symptom,name,malaise,Relation,,,hasAttribute,,,Attribute,name,extreme,pox infection
Symptom,name,abdominal pain,Relation,,,hasAttribute,,,Attribute,name,severe,pox infection
Attribute,name,severe,Relation,,,hasCategory,,,AttributeCategory,name,severity,pox infection
Disease,name,pox infection,Relation,,,historyOf,,,PersonalAndSocialHistory,name,lab worker,pox infection
Attribute,name,extreme,Relation,,,associatedWith,,,Disease,name,pox infection,pox infection
Attribute,name,severe,Relation,,,associatedWith,,,Disease,name,pox infection,pox infection
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,osteomyelitis,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,endocarditis,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,osteoarthritis,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,chronic lymphadenitis,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,lung pseudotumor,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,lung fibrosis,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,uveitis,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,optic neuritis,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,giant cell arteritis,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,culture-negative prosthetic joint infection,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,takayasu's arteritis,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,spondylodiscitis,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,chronic interstitial pneumonitis,q fever
Disease,name,q fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to birth products of animals,q fever
Disease,name,q fever,Relation,,,historyOf,,,DrugHistory,name,chemotherapy,q fever
Disease,name,q fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,abattoir workers.,q fever
Disease,name,q fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,veterinarians,q fever
Disease,name,q fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,farm worker,q fever
Disease,name,q fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to calves,q fever
Disease,name,q fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to goats,q fever
Disease,name,q fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,residency in endemic areas,q fever
Disease,name,q fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,travel to endemic areas,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,arterial emboli,q fever
Disease,name,q fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to farms,q fever
Disease,name,q fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to contaminated straw,q fever
Disease,name,q fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to milk of animals,q fever
Disease,name,q fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to faeces of animals,q fever
Disease,name,q fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to urine of animals,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,blood transfusion,q fever
Disease,name,q fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to sheep,q fever
Disease,name,q fever,Relation,,,historyOf,,,DrugHistory,name,prolonged corticosteroid use,q fever
Disease,name,q fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to manure,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,pregnancy,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,prosthetic heart valves,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,vascular graft,q fever
Symptom,name,headache,Relation,,,hasAttribute,,,Attribute,name,severe,q fever
Disease,name,q fever,Relation,,,hasSymptom,,,Symptom,name,behavioural disturbances,q fever
Disease,name,q fever,Relation,,,hasSymptom,,,Symptom,name,seizures,q fever
Disease,name,q fever,Relation,,,hasSymptom,,,Symptom,name,fatigue,q fever
Disease,name,q fever,Relation,,,hasSymptom,,,Symptom,name,headache,q fever
Disease,name,q fever,Relation,,,hasSymptom,,,Symptom,name,flu-like illness,q fever
Symptom,name,chest pain,Relation,,,hasAttribute,,,Attribute,name,pleuritic,q fever
Disease,name,q fever,Relation,,,hasSymptom,,,Symptom,name,dyspnea,q fever
Disease,name,q fever,Relation,,,hasSymptom,,,Symptom,name,seizures,q fever
Disease,name,q fever,Relation,,,hasSymptom,,,Symptom,name,chest pain,q fever
Disease,name,q fever,Relation,,,hasSymptom,,,Symptom,name,cough,q fever
Disease,name,q fever,Relation,,,hasSymptom,,,Symptom,name,headache,q fever
Disease,name,q fever,Relation,,,hasSymptom,,,Symptom,name,myalgia,q fever
Disease,name,q fever,Relation,,,hasSymptom,,,Symptom,name,chills,q fever
Disease,name,q fever,Relation,,,hasSymptom,,,Symptom,name,fatigue,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,vascular aneurysm,q fever
Symptom,name,fatigue,Relation,,,hasAttribute,,,Attribute,name,chronic,q fever
Attribute,name,pleuritic,Relation,,,associatedWith,,,Disease,name,q fever,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,mitral valve prolapse,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,valvular stenosis grade ≥ii,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,valve regurgitation,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,congenital heart disease,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,bicuspid aortic valve,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,rheumatic fever,q fever
Attribute,name,severe,Relation,,,associatedWith,,,Disease,name,q fever,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,renal failure,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,immunosuppressive state,q fever
Attribute,name,chronic,Relation,,,hasCategory,,,AttributeCategory,name,duration,q fever
Disease,name,q fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,laboratory personnel,q fever
Attribute,name,pleuritic,Relation,,,hasCategory,,,AttributeCategory,name,quality,q fever
Attribute,name,severe,Relation,,,hasCategory,,,AttributeCategory,name,severity,q fever
Attribute,name,chronic,Relation,,,associatedWith,,,Disease,name,q fever,q fever
Disease,name,q fever,Relation,,,historyOf,,,PastHistory,name,human immunodeficiency virus infection,q fever
Disease,name,q fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,military personnel stationed in iraq,q fever
Disease,name,q fever,Relation,,,hasSymptom,,,Symptom,name,malaise,q fever
Disease,name,q fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,military personnel stationed in afghanistan,q fever
Disease,name,q fever,Relation,,,hasExamination,,,Examination,name,psychiatric disturbances,q fever
Disease,name,q fever,Relation,,,hasExamination,,,Examination,name,coma,q fever
Disease,name,q fever,Relation,,,hasExamination,,,Examination,name,erythema nodosum,q fever
Disease,name,q fever,Relation,,,hasExamination,,,Examination,name,purpuric rash,q fever
Disease,name,q fever,Relation,,,hasExamination,,,Examination,name,maculopapular rash,q fever
Disease,name,q fever,Relation,,,hasExamination,,,Examination,name,raised jugular venous pulse,q fever
Disease,name,q fever,Relation,,,hasExamination,,,Examination,name,hepatomegaly,q fever
Disease,name,q fever,Relation,,,hasExamination,,,Examination,name,peripheral edema,q fever
Disease,name,q fever,Relation,,,hasExamination,,,Examination,name,heart murmur,q fever
Disease,name,q fever,Relation,,,historyOf,,,PersonalAndSocialHistory,name,soldiers,q fever
Disease,name,q fever,Relation,,,hasExamination,,,Examination,name,erythema nodosum,q fever
Disease,name,q fever,Relation,,,hasExamination,,,Examination,name,coma,q fever
Disease,name,q fever,Relation,,,hasExamination,,,Examination,name,inspiratory crackles,q fever
Disease,name,q fever,Relation,,,hasExamination,,,Examination,name,rhonchi,q fever
Disease,name,q fever,Relation,,,hasExamination,,,Examination,name,wheezing,q fever
Disease,name,q fever,Relation,,,hasExamination,,,Examination,name,sudden onset feverhigh grade14 to 57 days in duration,q fever
Disease,name,q fever,Relation,,,hasExamination,,,Examination,name,exanthems,q fever
Disease,name,q fever,Relation,,,hasExamination,,,Examination,name,maculopapular,q fever
Disease,name,q fever,Relation,,,hasExamination,,,Examination,name,purpuric rash,q fever
Disease,name,q fever,Relation,,,hasExamination,,,Examination,name,hepatomegaly,q fever
Disease,name,rickettsial diseases,Relation,,,historyOf,,,PersonalAndSocialHistory,name,travel to the tropics,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,historyOf,,,PersonalAndSocialHistory,name,travel to northern australia,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,historyOf,,,PersonalAndSocialHistory,name,resident of southeast asia,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,historyOf,,,PersonalAndSocialHistory,name,resident of oceania,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,historyOf,,,PersonalAndSocialHistory,name,resident of northern australia,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,historyOf,,,PersonalAndSocialHistory,name,game safari in africa,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,historyOf,,,PersonalAndSocialHistory,name,"exposure to natural vegetation exposure to forests, exposure to scrub, exposure to bush",rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,hasExamination,,,Examination,name,vesicular rash,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,hasExamination,,,Examination,name,fever,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,hasExamination,,,Examination,name,macular rash,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,hasExamination,,,Examination,name,papular rash,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,historyOf,,,PersonalAndSocialHistory,name,travel to oceania,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,hasExamination,,,Examination,name,petechial rash,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,hasExamination,,,Examination,name,eschar,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,hasExamination,,,Examination,name,regional lymphadenopathy,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,hasExamination,,,Examination,name,hepatosplenomegaly,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to cat fleasexposure to dog fleas,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,historyOf,,,PersonalAndSocialHistory,name,travel to southeast asia,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,historyOf,,,PersonalAndSocialHistory,name,homeless,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,historyOf,,,PersonalAndSocialHistory,name,tick bites,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,hasSymptom,,,Symptom,name,headache,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,hasSymptom,,,Symptom,name,generalized myalgia,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,hasSymptom,,,Symptom,name,fatigue,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,hasSymptom,,,Symptom,name,arthralgia,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,hasSymptom,,,Symptom,name,lethargy.,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,hasSymptom,,,Symptom,name,abdominal pain,rickettsial diseases
Symptom,name,headache,Relation,,,hasAttribute,,,Attribute,name,severe,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,historyOf,,,PersonalAndSocialHistory,name,mite bites,rickettsial diseases
Attribute,name,severe,Relation,,,associatedWith,,,Disease,name,rickettsial diseases,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,hasExamination,,,Examination,name,tachypnoea,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to human body lice,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,historyOf,,,PersonalAndSocialHistory,name,living with someone with body lice,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,historyOf,,,PersonalAndSocialHistory,name,poverty,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,historyOf,,,PersonalAndSocialHistory,name,resident of cold climates,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,historyOf,,,PersonalAndSocialHistory,name,substandard housing,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to rodents and their fleas,rickettsial diseases
Attribute,name,severe,Relation,,,hasCategory,,,AttributeCategory,name,severity,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,historyOf,,,PastHistory,name,human body louse infestation,rickettsial diseases
Disease,name,rickettsial diseases,Relation,,,hasSymptom,,,Symptom,name,having been bitten by something,rickettsial diseases
Symptom,name,diaphoresis,Relation,,,hasAttribute,,,Attribute,name,fever,rickettsialpox
Disease,name,rickettsialpox,Relation,,,historyOf,,,PersonalAndSocialHistory,name,travel to korea,rickettsialpox
Disease,name,rickettsialpox,Relation,,,historyOf,,,PersonalAndSocialHistory,name,travel to russia,rickettsialpox
Disease,name,rickettsialpox,Relation,,,historyOf,,,PersonalAndSocialHistory,name,travel to united states,rickettsialpox
Attribute,name,fever,Relation,,,hasCategory,,,AttributeCategory,name,associated with,rickettsialpox
Attribute,name,fever,Relation,,,hasCategory,,,AttributeCategory,name,associated with,rickettsialpox
Attribute,name,fever,Relation,,,hasCategory,,,AttributeCategory,name,associated with,rickettsialpox
Attribute,name,fever,Relation,,,hasCategory,,,AttributeCategory,name,associated with,rickettsialpox
Attribute,name,fever,Relation,,,associatedWith,,,Disease,name,rickettsialpox,rickettsialpox
Attribute,name,fever,Relation,,,associatedWith,,,Disease,name,rickettsialpox,rickettsialpox
Attribute,name,fever,Relation,,,associatedWith,,,Disease,name,rickettsialpox,rickettsialpox
Attribute,name,fever,Relation,,,associatedWith,,,Disease,name,rickettsialpox,rickettsialpox
Attribute,name,fever,Relation,,,associatedWith,,,Disease,name,rickettsialpox,rickettsialpox
Symptom,name,myalgia,Relation,,,hasAttribute,,,Attribute,name,fever,rickettsialpox
Symptom,name,photophobia,Relation,,,hasAttribute,,,Attribute,name,fever,rickettsialpox
Symptom,name,headache,Relation,,,hasAttribute,,,Attribute,name,fever,rickettsialpox
Symptom,name,chills,Relation,,,hasAttribute,,,Attribute,name,fever,rickettsialpox
Disease,name,rickettsialpox,Relation,,,hasSymptom,,,Symptom,name,myalgia,rickettsialpox
Disease,name,rickettsialpox,Relation,,,hasSymptom,,,Symptom,name,photophobia,rickettsialpox
Disease,name,rickettsialpox,Relation,,,hasSymptom,,,Symptom,name,headache,rickettsialpox
Disease,name,rickettsialpox,Relation,,,hasSymptom,,,Symptom,name,diaphoresis,rickettsialpox
Disease,name,rickettsialpox,Relation,,,hasSymptom,,,Symptom,name,chills,rickettsialpox
Disease,name,rickettsialpox,Relation,,,historyOf,,,PersonalAndSocialHistory,name,travel to africa,rickettsialpox
Disease,name,rickettsialpox,Relation,,,historyOf,,,PersonalAndSocialHistory,name,residence in united states,rickettsialpox
Attribute,name,fever,Relation,,,hasCategory,,,AttributeCategory,name,associated with,rickettsialpox
Disease,name,rickettsialpox,Relation,,,historyOf,,,PersonalAndSocialHistory,name,residence in korea,rickettsialpox
Disease,name,rickettsialpox,Relation,,,historyOf,,,PersonalAndSocialHistory,name,residence in russia,rickettsialpox
Disease,name,rickettsialpox,Relation,,,hasExamination,,,Examination,name,"generalized maculopapular rash with intraepidermal vesicles appears, sparing the palms and soles",rickettsialpox
Disease,name,rickettsialpox,Relation,,,hasExamination,,,Examination,name,ulcer leaves scar on healing,rickettsialpox
Disease,name,rickettsialpox,Relation,,,hasExamination,,,Examination,name,regional lymphadenopathy,rickettsialpox
Disease,name,rickettsialpox,Relation,,,hasExamination,,,Examination,name,a small ulcer with a dark crust on skin,rickettsialpox
Disease,name,rickettsialpox,Relation,,,hasExamination,,,Examination,name,small papule 1 to 1.5 cm in diameter,rickettsialpox
Disease,name,rickettsialpox,Relation,,,hasExamination,,,Examination,name,small papule turns into small ulcer with a dark crust,rickettsialpox
Disease,name,rickettsialpox,Relation,,,hasExamination,,,Examination,name,eschar,rickettsialpox
Disease,name,rickettsialpox,Relation,,,historyOf,,,PersonalAndSocialHistory,name,contact with mice,rickettsialpox
Disease,name,rickettsialpox,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to chiggers,rickettsialpox
Disease,name,rickettsialpox,Relation,,,historyOf,,,PersonalAndSocialHistory,name,exposure to mites,rickettsialpox
